Fabp7	Sox11	Cd24a
2.0	12.0	0.0
89.0	22.0	7.0
9.0	3.0	3.0
63.0	0.0	0.0
1.0	14.0	2.0
306.0	0.0	1.0
256.0	1.0	2.0
2.0	8.0	7.0
70.0	0.0	2.0
3.0	6.0	3.0
2.0	15.0	10.0
98.0	14.0	4.0
180.0	14.0	16.0
3.0	26.0	10.0
73.0	0.0	3.0
118.0	3.0	0.0
0.0	14.0	6.0
22.0	3.0	0.0
59.0	0.0	0.0
141.0	10.0	8.0
3.0	35.0	13.0
261.0	0.0	1.0
2.0	5.0	2.0
7.0	2.0	1.0
10.0	12.0	6.0
2.0	21.0	4.0
41.0	7.0	7.0
235.0	1.0	0.0
1.0	10.0	10.0
23.0	28.0	16.0
95.0	2.0	0.0
81.0	3.0	0.0
2.0	11.0	2.0
135.0	1.0	0.0
9.0	7.0	10.0
2.0	4.0	2.0
23.0	3.0	4.0
3.0	33.0	26.0
29.0	5.0	1.0
108.0	1.0	1.0
100.0	1.0	4.0
12.0	2.0	2.0
3.0	21.0	5.0
22.0	2.0	0.0
70.0	1.0	0.0
0.0	8.0	7.0
18.0	12.0	1.0
0.0	13.0	2.0
2.0	18.0	4.0
1.0	6.0	0.0
1.0	38.0	17.0
1.0	10.0	0.0
26.0	1.0	2.0
163.0	3.0	7.0
221.0	4.0	2.0
292.0	1.0	1.0
9.0	26.0	12.0
122.0	0.0	0.0
149.0	1.0	2.0
43.0	35.0	13.0
66.0	26.0	15.0
51.0	7.0	0.0
244.0	4.0	5.0
97.0	1.0	2.0
72.0	1.0	0.0
58.0	1.0	0.0
183.0	2.0	1.0
41.0	3.0	1.0
1.0	25.0	18.0
180.0	1.0	1.0
352.0	2.0	2.0
0.0	17.0	11.0
74.0	0.0	1.0
108.0	1.0	8.0
194.0	0.0	0.0
6.0	33.0	11.0
52.0	0.0	1.0
142.0	0.0	1.0
33.0	15.0	8.0
160.0	14.0	5.0
61.0	20.0	10.0
413.0	9.0	5.0
8.0	2.0	3.0
292.0	1.0	2.0
171.0	1.0	1.0
2.0	2.0	1.0
184.0	1.0	1.0
1.0	11.0	1.0
38.0	1.0	1.0
2.0	18.0	1.0
30.0	0.0	0.0
27.0	1.0	2.0
33.0	2.0	0.0
213.0	1.0	0.0
0.0	8.0	7.0
58.0	3.0	0.0
10.0	2.0	2.0
7.0	13.0	1.0
99.0	1.0	3.0
342.0	0.0	4.0
20.0	1.0	1.0
3.0	9.0	3.0
0.0	12.0	0.0
46.0	2.0	4.0
1.0	12.0	15.0
59.0	1.0	0.0
80.0	4.0	0.0
4.0	5.0	0.0
33.0	2.0	1.0
1.0	10.0	1.0
5.0	1.0	1.0
95.0	1.0	3.0
28.0	3.0	0.0
6.0	1.0	2.0
5.0	0.0	0.0
1.0	17.0	10.0
40.0	2.0	1.0
6.0	6.0	1.0
45.0	0.0	0.0
96.0	8.0	8.0
0.0	11.0	16.0
149.0	0.0	0.0
60.0	0.0	2.0
179.0	1.0	0.0
188.0	54.0	6.0
1.0	14.0	3.0
30.0	0.0	0.0
78.0	6.0	2.0
194.0	1.0	1.0
8.0	2.0	0.0
69.0	1.0	1.0
45.0	2.0	1.0
91.0	4.0	1.0
1.0	8.0	8.0
121.0	14.0	10.0
105.0	2.0	3.0
2.0	12.0	15.0
43.0	2.0	3.0
39.0	0.0	2.0
235.0	1.0	0.0
168.0	0.0	0.0
79.0	3.0	2.0
3.0	16.0	2.0
48.0	2.0	2.0
99.0	25.0	6.0
0.0	1.0	3.0
28.0	10.0	3.0
0.0	17.0	9.0
77.0	0.0	1.0
170.0	2.0	1.0
50.0	0.0	0.0
3.0	1.0	0.0
37.0	2.0	1.0
1.0	21.0	33.0
123.0	0.0	0.0
171.0	7.0	4.0
112.0	0.0	0.0
20.0	0.0	0.0
45.0	0.0	2.0
4.0	1.0	1.0
4.0	3.0	7.0
9.0	1.0	0.0
4.0	1.0	0.0
99.0	1.0	0.0
0.0	0.0	3.0
28.0	1.0	7.0
36.0	4.0	2.0
93.0	3.0	2.0
199.0	1.0	0.0
150.0	3.0	1.0
35.0	5.0	4.0
6.0	2.0	3.0
117.0	17.0	5.0
7.0	15.0	9.0
36.0	1.0	2.0
294.0	19.0	16.0
361.0	2.0	0.0
82.0	21.0	6.0
1.0	8.0	10.0
50.0	1.0	0.0
0.0	19.0	13.0
3.0	9.0	3.0
37.0	6.0	0.0
110.0	6.0	1.0
176.0	2.0	1.0
42.0	10.0	5.0
1.0	5.0	1.0
1.0	11.0	9.0
283.0	1.0	2.0
20.0	0.0	1.0
143.0	0.0	2.0
81.0	0.0	2.0
121.0	0.0	1.0
98.0	1.0	3.0
1.0	9.0	6.0
385.0	0.0	2.0
130.0	13.0	4.0
106.0	0.0	3.0
1.0	4.0	5.0
31.0	5.0	4.0
10.0	2.0	1.0
614.0	5.0	7.0
0.0	4.0	8.0
95.0	5.0	1.0
0.0	16.0	19.0
7.0	3.0	3.0
68.0	0.0	0.0
20.0	1.0	0.0
195.0	0.0	0.0
104.0	8.0	7.0
349.0	0.0	2.0
124.0	10.0	8.0
36.0	2.0	1.0
58.0	3.0	1.0
20.0	4.0	0.0
19.0	0.0	1.0
38.0	1.0	1.0
0.0	2.0	2.0
3.0	2.0	1.0
125.0	0.0	1.0
2.0	9.0	7.0
183.0	1.0	1.0
79.0	0.0	0.0
340.0	2.0	0.0
193.0	1.0	0.0
137.0	2.0	0.0
151.0	0.0	1.0
36.0	2.0	5.0
98.0	5.0	6.0
0.0	17.0	13.0
102.0	0.0	1.0
2.0	36.0	19.0
79.0	3.0	2.0
99.0	0.0	0.0
23.0	1.0	1.0
50.0	1.0	2.0
24.0	0.0	2.0
14.0	13.0	0.0
45.0	3.0	2.0
2.0	5.0	1.0
13.0	4.0	2.0
131.0	22.0	10.0
0.0	5.0	7.0
1.0	3.0	6.0
110.0	0.0	1.0
21.0	9.0	0.0
28.0	1.0	4.0
98.0	0.0	0.0
7.0	88.0	31.0
0.0	8.0	0.0
0.0	0.0	4.0
211.0	5.0	4.0
8.0	3.0	3.0
115.0	1.0	0.0
90.0	0.0	1.0
95.0	0.0	2.0
155.0	1.0	1.0
148.0	35.0	9.0
1.0	23.0	14.0
19.0	1.0	4.0
61.0	1.0	1.0
20.0	24.0	11.0
87.0	10.0	2.0
1.0	22.0	3.0
28.0	0.0	1.0
0.0	16.0	12.0
9.0	4.0	3.0
0.0	4.0	3.0
49.0	0.0	0.0
2.0	18.0	10.0
1.0	19.0	12.0
420.0	0.0	1.0
1.0	20.0	0.0
151.0	0.0	1.0
47.0	1.0	0.0
210.0	18.0	7.0
90.0	2.0	1.0
34.0	8.0	2.0
4.0	12.0	11.0
18.0	5.0	1.0
62.0	1.0	0.0
114.0	1.0	0.0
11.0	1.0	0.0
164.0	1.0	1.0
12.0	5.0	5.0
5.0	26.0	11.0
112.0	3.0	1.0
21.0	0.0	0.0
67.0	0.0	2.0
172.0	9.0	16.0
75.0	35.0	11.0
199.0	4.0	3.0
73.0	2.0	1.0
40.0	15.0	11.0
9.0	3.0	2.0
63.0	48.0	9.0
11.0	11.0	1.0
35.0	3.0	0.0
0.0	1.0	3.0
8.0	1.0	0.0
145.0	1.0	0.0
167.0	27.0	8.0
15.0	0.0	1.0
43.0	3.0	0.0
4.0	34.0	14.0
1.0	12.0	7.0
59.0	1.0	1.0
147.0	1.0	2.0
17.0	3.0	0.0
3.0	8.0	3.0
10.0	3.0	9.0
128.0	1.0	0.0
91.0	0.0	2.0
51.0	1.0	0.0
51.0	1.0	0.0
0.0	3.0	4.0
49.0	4.0	4.0
160.0	2.0	1.0
40.0	3.0	0.0
70.0	0.0	1.0
0.0	26.0	19.0
63.0	4.0	1.0
106.0	0.0	0.0
263.0	3.0	3.0
327.0	1.0	2.0
52.0	0.0	1.0
1.0	14.0	10.0
3.0	31.0	13.0
146.0	36.0	9.0
115.0	1.0	0.0
37.0	6.0	6.0
55.0	4.0	1.0
155.0	2.0	2.0
21.0	11.0	0.0
175.0	27.0	17.0
104.0	2.0	0.0
68.0	2.0	0.0
50.0	2.0	0.0
99.0	4.0	1.0
144.0	2.0	2.0
162.0	3.0	1.0
125.0	1.0	1.0
209.0	1.0	2.0
32.0	1.0	0.0
7.0	12.0	0.0
12.0	1.0	0.0
182.0	2.0	3.0
3.0	2.0	2.0
1.0	3.0	2.0
1.0	18.0	18.0
8.0	1.0	1.0
333.0	2.0	0.0
357.0	9.0	4.0
131.0	1.0	3.0
0.0	27.0	16.0
96.0	1.0	2.0
323.0	1.0	2.0
1.0	19.0	10.0
8.0	2.0	2.0
116.0	0.0	3.0
0.0	12.0	14.0
8.0	2.0	0.0
74.0	30.0	21.0
43.0	0.0	0.0
105.0	24.0	7.0
0.0	3.0	1.0
59.0	1.0	1.0
14.0	0.0	0.0
330.0	1.0	2.0
129.0	13.0	9.0
35.0	2.0	0.0
0.0	0.0	0.0
14.0	5.0	0.0
0.0	3.0	4.0
0.0	2.0	1.0
3.0	35.0	11.0
108.0	29.0	24.0
4.0	7.0	4.0
135.0	1.0	1.0
341.0	0.0	2.0
1.0	2.0	1.0
24.0	1.0	0.0
12.0	3.0	0.0
156.0	36.0	23.0
131.0	2.0	0.0
55.0	0.0	1.0
129.0	8.0	4.0
0.0	23.0	4.0
0.0	20.0	20.0
44.0	0.0	0.0
28.0	3.0	0.0
51.0	1.0	0.0
349.0	1.0	0.0
70.0	3.0	2.0
172.0	1.0	1.0
48.0	4.0	1.0
11.0	2.0	1.0
23.0	4.0	1.0
11.0	22.0	14.0
11.0	1.0	3.0
137.0	2.0	0.0
6.0	8.0	0.0
29.0	2.0	2.0
0.0	18.0	12.0
153.0	16.0	7.0
23.0	0.0	0.0
45.0	1.0	4.0
128.0	2.0	1.0
197.0	1.0	3.0
109.0	1.0	1.0
47.0	1.0	0.0
80.0	1.0	4.0
0.0	3.0	0.0
189.0	0.0	0.0
66.0	1.0	2.0
139.0	0.0	0.0
77.0	0.0	0.0
192.0	5.0	0.0
110.0	1.0	1.0
12.0	4.0	2.0
119.0	8.0	11.0
5.0	21.0	17.0
37.0	0.0	0.0
0.0	12.0	10.0
210.0	1.0	0.0
10.0	5.0	1.0
198.0	3.0	3.0
9.0	3.0	3.0
72.0	1.0	0.0
4.0	9.0	2.0
0.0	10.0	10.0
124.0	0.0	1.0
6.0	10.0	1.0
344.0	1.0	1.0
79.0	1.0	2.0
34.0	9.0	8.0
27.0	2.0	4.0
25.0	5.0	2.0
189.0	1.0	2.0
0.0	10.0	8.0
20.0	1.0	0.0
11.0	1.0	2.0
170.0	4.0	3.0
168.0	1.0	0.0
13.0	0.0	1.0
44.0	3.0	4.0
88.0	3.0	2.0
6.0	2.0	1.0
279.0	3.0	2.0
77.0	3.0	2.0
1.0	31.0	10.0
7.0	3.0	1.0
274.0	0.0	2.0
40.0	23.0	7.0
118.0	1.0	0.0
98.0	8.0	1.0
1.0	20.0	11.0
23.0	3.0	0.0
6.0	1.0	2.0
3.0	13.0	7.0
30.0	0.0	0.0
27.0	0.0	5.0
21.0	3.0	0.0
137.0	13.0	10.0
1.0	24.0	14.0
6.0	6.0	1.0
89.0	5.0	1.0
87.0	1.0	2.0
36.0	3.0	2.0
54.0	0.0	0.0
16.0	16.0	15.0
292.0	17.0	2.0
0.0	4.0	3.0
119.0	1.0	1.0
28.0	9.0	14.0
10.0	2.0	1.0
2.0	8.0	0.0
38.0	1.0	2.0
121.0	2.0	1.0
8.0	5.0	4.0
52.0	0.0	0.0
0.0	17.0	13.0
105.0	2.0	1.0
155.0	2.0	0.0
171.0	20.0	17.0
20.0	6.0	1.0
3.0	8.0	3.0
2.0	14.0	6.0
178.0	0.0	0.0
224.0	6.0	6.0
106.0	26.0	9.0
180.0	0.0	0.0
117.0	2.0	0.0
29.0	0.0	2.0
234.0	6.0	5.0
0.0	7.0	10.0
132.0	1.0	1.0
61.0	5.0	1.0
75.0	5.0	2.0
73.0	3.0	3.0
0.0	6.0	6.0
21.0	8.0	4.0
5.0	4.0	0.0
97.0	2.0	0.0
90.0	2.0	0.0
136.0	2.0	0.0
149.0	18.0	8.0
7.0	48.0	10.0
199.0	0.0	2.0
35.0	5.0	0.0
248.0	0.0	0.0
103.0	0.0	0.0
3.0	7.0	3.0
87.0	0.0	2.0
214.0	2.0	2.0
14.0	2.0	1.0
4.0	20.0	6.0
18.0	3.0	2.0
19.0	4.0	2.0
8.0	26.0	15.0
8.0	46.0	7.0
6.0	2.0	2.0
28.0	14.0	11.0
1.0	12.0	12.0
2.0	8.0	10.0
4.0	4.0	5.0
141.0	1.0	4.0
247.0	19.0	7.0
14.0	0.0	0.0
38.0	3.0	5.0
181.0	5.0	0.0
7.0	1.0	0.0
145.0	1.0	0.0
2.0	9.0	7.0
97.0	1.0	0.0
165.0	0.0	1.0
0.0	6.0	3.0
3.0	35.0	4.0
121.0	2.0	1.0
19.0	2.0	0.0
65.0	2.0	1.0
15.0	7.0	2.0
86.0	1.0	1.0
0.0	2.0	10.0
12.0	2.0	0.0
34.0	0.0	0.0
2.0	2.0	0.0
0.0	6.0	6.0
2.0	25.0	19.0
7.0	1.0	1.0
13.0	5.0	3.0
75.0	3.0	2.0
23.0	4.0	6.0
88.0	1.0	1.0
11.0	1.0	1.0
91.0	4.0	0.0
167.0	0.0	1.0
75.0	0.0	0.0
7.0	1.0	0.0
1.0	3.0	1.0
1.0	15.0	3.0
85.0	0.0	1.0
14.0	0.0	1.0
10.0	21.0	8.0
251.0	4.0	2.0
73.0	3.0	4.0
5.0	35.0	11.0
170.0	1.0	1.0
26.0	3.0	1.0
43.0	2.0	1.0
45.0	5.0	1.0
4.0	1.0	0.0
92.0	32.0	11.0
12.0	16.0	13.0
331.0	2.0	1.0
116.0	0.0	1.0
6.0	3.0	3.0
106.0	0.0	1.0
178.0	0.0	0.0
0.0	3.0	0.0
82.0	10.0	2.0
2.0	12.0	8.0
19.0	0.0	0.0
61.0	2.0	2.0
224.0	1.0	0.0
95.0	21.0	18.0
26.0	2.0	0.0
193.0	2.0	3.0
145.0	0.0	1.0
0.0	22.0	21.0
0.0	18.0	19.0
34.0	14.0	1.0
161.0	2.0	1.0
21.0	0.0	0.0
161.0	0.0	1.0
0.0	19.0	13.0
29.0	0.0	0.0
44.0	0.0	0.0
2.0	52.0	33.0
0.0	14.0	8.0
9.0	2.0	0.0
4.0	13.0	9.0
62.0	44.0	25.0
5.0	8.0	6.0
21.0	7.0	1.0
25.0	2.0	3.0
30.0	20.0	12.0
78.0	0.0	0.0
88.0	6.0	3.0
1.0	6.0	0.0
12.0	2.0	0.0
103.0	10.0	6.0
152.0	0.0	0.0
1.0	20.0	3.0
123.0	30.0	19.0
19.0	6.0	1.0
1.0	20.0	11.0
59.0	1.0	2.0
232.0	0.0	1.0
39.0	1.0	0.0
76.0	7.0	4.0
3.0	8.0	1.0
31.0	1.0	2.0
119.0	2.0	0.0
9.0	2.0	3.0
38.0	1.0	1.0
0.0	13.0	5.0
439.0	8.0	6.0
4.0	2.0	0.0
5.0	8.0	11.0
42.0	0.0	0.0
22.0	4.0	1.0
2.0	5.0	0.0
31.0	23.0	14.0
5.0	1.0	1.0
16.0	1.0	0.0
68.0	0.0	1.0
6.0	17.0	0.0
82.0	10.0	9.0
128.0	1.0	3.0
30.0	2.0	1.0
5.0	0.0	0.0
89.0	3.0	4.0
27.0	0.0	0.0
231.0	3.0	1.0
0.0	1.0	7.0
241.0	2.0	0.0
3.0	22.0	9.0
1.0	29.0	14.0
0.0	3.0	2.0
46.0	3.0	0.0
119.0	21.0	7.0
35.0	2.0	0.0
3.0	6.0	0.0
69.0	1.0	3.0
21.0	0.0	0.0
10.0	20.0	8.0
17.0	0.0	1.0
37.0	4.0	2.0
227.0	1.0	0.0
1.0	26.0	5.0
57.0	1.0	0.0
19.0	1.0	2.0
26.0	2.0	1.0
26.0	10.0	8.0
159.0	0.0	0.0
33.0	3.0	1.0
3.0	8.0	10.0
14.0	4.0	2.0
55.0	0.0	1.0
30.0	3.0	1.0
0.0	12.0	2.0
116.0	3.0	0.0
368.0	0.0	3.0
26.0	0.0	1.0
3.0	42.0	21.0
77.0	3.0	1.0
1.0	7.0	6.0
60.0	3.0	4.0
1.0	2.0	9.0
0.0	0.0	2.0
17.0	3.0	0.0
2.0	3.0	2.0
25.0	3.0	7.0
1.0	12.0	19.0
155.0	6.0	2.0
65.0	15.0	8.0
0.0	3.0	4.0
10.0	1.0	5.0
7.0	0.0	1.0
67.0	2.0	0.0
40.0	0.0	0.0
27.0	0.0	1.0
200.0	1.0	0.0
3.0	0.0	1.0
709.0	7.0	0.0
2.0	8.0	0.0
41.0	0.0	1.0
100.0	0.0	2.0
17.0	1.0	2.0
0.0	0.0	0.0
48.0	1.0	1.0
2.0	6.0	5.0
84.0	4.0	0.0
6.0	2.0	3.0
147.0	3.0	0.0
36.0	0.0	1.0
0.0	4.0	1.0
38.0	0.0	1.0
14.0	5.0	1.0
204.0	0.0	1.0
3.0	12.0	7.0
1.0	46.0	24.0
69.0	2.0	0.0
45.0	0.0	0.0
57.0	1.0	0.0
16.0	8.0	6.0
0.0	8.0	6.0
0.0	9.0	8.0
87.0	0.0	0.0
29.0	1.0	2.0
45.0	2.0	0.0
341.0	1.0	0.0
50.0	1.0	1.0
110.0	8.0	1.0
37.0	1.0	0.0
44.0	2.0	0.0
17.0	1.0	1.0
64.0	6.0	1.0
7.0	1.0	1.0
36.0	1.0	1.0
11.0	11.0	0.0
69.0	31.0	8.0
171.0	1.0	0.0
24.0	0.0	0.0
197.0	1.0	0.0
2.0	7.0	2.0
19.0	23.0	9.0
44.0	0.0	0.0
89.0	5.0	3.0
0.0	19.0	11.0
95.0	3.0	0.0
12.0	2.0	1.0
14.0	2.0	0.0
2.0	23.0	11.0
3.0	0.0	0.0
29.0	0.0	4.0
2.0	7.0	4.0
248.0	0.0	1.0
1.0	9.0	10.0
173.0	0.0	0.0
16.0	0.0	0.0
125.0	2.0	1.0
107.0	0.0	1.0
2.0	1.0	0.0
49.0	1.0	1.0
162.0	2.0	1.0
0.0	1.0	7.0
28.0	3.0	2.0
67.0	0.0	1.0
117.0	1.0	4.0
0.0	3.0	0.0
15.0	1.0	1.0
10.0	1.0	1.0
27.0	11.0	15.0
16.0	0.0	1.0
2.0	2.0	0.0
22.0	5.0	2.0
10.0	0.0	1.0
15.0	4.0	1.0
103.0	1.0	0.0
22.0	55.0	24.0
2.0	12.0	6.0
10.0	2.0	0.0
5.0	22.0	2.0
102.0	1.0	0.0
0.0	15.0	5.0
35.0	8.0	2.0
11.0	6.0	1.0
0.0	3.0	1.0
22.0	6.0	0.0
45.0	0.0	0.0
21.0	2.0	0.0
53.0	1.0	1.0
1.0	17.0	7.0
115.0	0.0	0.0
7.0	0.0	3.0
1.0	1.0	3.0
171.0	0.0	0.0
77.0	11.0	0.0
242.0	2.0	1.0
21.0	2.0	2.0
27.0	1.0	3.0
267.0	1.0	0.0
0.0	23.0	11.0
105.0	4.0	0.0
1.0	16.0	6.0
5.0	6.0	2.0
8.0	3.0	0.0
153.0	8.0	9.0
4.0	1.0	2.0
102.0	0.0	0.0
1.0	11.0	4.0
28.0	2.0	1.0
39.0	1.0	2.0
43.0	3.0	2.0
47.0	3.0	5.0
6.0	3.0	1.0
12.0	0.0	0.0
161.0	2.0	1.0
40.0	0.0	0.0
222.0	24.0	13.0
27.0	6.0	0.0
222.0	0.0	0.0
245.0	3.0	0.0
65.0	2.0	1.0
2.0	16.0	10.0
133.0	0.0	0.0
1.0	27.0	14.0
41.0	0.0	0.0
32.0	16.0	9.0
151.0	0.0	0.0
86.0	0.0	0.0
1.0	25.0	7.0
297.0	0.0	0.0
92.0	0.0	0.0
4.0	6.0	2.0
189.0	2.0	1.0
106.0	2.0	3.0
0.0	0.0	0.0
159.0	3.0	4.0
34.0	17.0	8.0
75.0	3.0	1.0
183.0	1.0	1.0
378.0	1.0	0.0
4.0	16.0	8.0
3.0	4.0	11.0
1.0	12.0	9.0
4.0	0.0	2.0
73.0	4.0	2.0
125.0	2.0	0.0
64.0	4.0	5.0
4.0	2.0	3.0
323.0	7.0	3.0
110.0	0.0	0.0
206.0	1.0	1.0
362.0	1.0	1.0
0.0	12.0	9.0
5.0	2.0	6.0
3.0	6.0	3.0
38.0	2.0	0.0
16.0	16.0	17.0
124.0	3.0	0.0
8.0	2.0	4.0
0.0	4.0	1.0
0.0	0.0	0.0
0.0	15.0	8.0
0.0	24.0	11.0
119.0	0.0	4.0
10.0	1.0	0.0
225.0	3.0	2.0
115.0	1.0	1.0
78.0	2.0	2.0
1.0	6.0	8.0
1.0	23.0	4.0
16.0	16.0	8.0
185.0	0.0	1.0
0.0	0.0	0.0
1.0	12.0	12.0
1.0	20.0	5.0
77.0	0.0	0.0
23.0	3.0	0.0
19.0	0.0	0.0
152.0	17.0	5.0
102.0	2.0	4.0
195.0	0.0	2.0
30.0	2.0	5.0
34.0	1.0	0.0
1.0	14.0	7.0
59.0	3.0	0.0
1.0	21.0	10.0
5.0	23.0	11.0
3.0	67.0	20.0
4.0	36.0	4.0
117.0	0.0	1.0
121.0	0.0	1.0
4.0	1.0	4.0
12.0	1.0	0.0
0.0	11.0	9.0
36.0	2.0	2.0
105.0	2.0	1.0
15.0	3.0	0.0
107.0	0.0	1.0
3.0	16.0	1.0
2.0	0.0	0.0
1.0	21.0	22.0
0.0	3.0	1.0
12.0	2.0	1.0
159.0	4.0	2.0
10.0	1.0	1.0
97.0	4.0	1.0
0.0	2.0	5.0
2.0	9.0	7.0
185.0	0.0	0.0
0.0	3.0	1.0
163.0	1.0	1.0
25.0	0.0	0.0
86.0	1.0	3.0
64.0	1.0	0.0
182.0	0.0	0.0
5.0	10.0	2.0
175.0	21.0	13.0
137.0	0.0	0.0
106.0	0.0	3.0
58.0	0.0	1.0
34.0	0.0	0.0
168.0	1.0	2.0
6.0	5.0	1.0
1.0	3.0	4.0
170.0	0.0	0.0
163.0	27.0	16.0
191.0	1.0	2.0
112.0	1.0	0.0
46.0	6.0	3.0
0.0	0.0	2.0
196.0	3.0	0.0
68.0	3.0	1.0
94.0	3.0	0.0
36.0	2.0	0.0
141.0	24.0	8.0
18.0	0.0	4.0
1.0	7.0	1.0
20.0	3.0	2.0
0.0	3.0	1.0
78.0	2.0	2.0
159.0	12.0	10.0
153.0	0.0	0.0
94.0	2.0	2.0
25.0	0.0	2.0
6.0	7.0	10.0
100.0	2.0	1.0
150.0	9.0	6.0
301.0	0.0	0.0
0.0	34.0	8.0
0.0	19.0	13.0
127.0	0.0	0.0
3.0	0.0	3.0
49.0	47.0	22.0
1.0	26.0	15.0
30.0	0.0	4.0
60.0	1.0	0.0
1.0	4.0	1.0
44.0	19.0	2.0
35.0	0.0	2.0
38.0	3.0	2.0
48.0	1.0	1.0
0.0	21.0	3.0
6.0	8.0	2.0
47.0	25.0	9.0
182.0	0.0	0.0
1.0	10.0	3.0
106.0	3.0	2.0
10.0	3.0	0.0
127.0	0.0	0.0
88.0	0.0	3.0
51.0	2.0	2.0
106.0	1.0	0.0
35.0	1.0	2.0
50.0	1.0	8.0
210.0	1.0	2.0
160.0	7.0	5.0
135.0	4.0	0.0
216.0	8.0	0.0
39.0	4.0	1.0
179.0	1.0	1.0
4.0	4.0	1.0
28.0	1.0	2.0
58.0	2.0	0.0
20.0	13.0	7.0
16.0	0.0	0.0
5.0	0.0	0.0
32.0	2.0	0.0
0.0	18.0	13.0
62.0	0.0	0.0
102.0	0.0	0.0
71.0	1.0	0.0
9.0	5.0	2.0
225.0	21.0	17.0
18.0	2.0	0.0
14.0	9.0	2.0
18.0	3.0	2.0
34.0	1.0	0.0
18.0	17.0	12.0
26.0	2.0	0.0
33.0	0.0	0.0
10.0	4.0	2.0
9.0	0.0	0.0
49.0	1.0	1.0
48.0	2.0	2.0
129.0	3.0	0.0
71.0	4.0	0.0
4.0	3.0	2.0
43.0	1.0	0.0
177.0	8.0	13.0
153.0	0.0	0.0
0.0	2.0	16.0
20.0	0.0	0.0
60.0	2.0	3.0
90.0	0.0	0.0
172.0	2.0	0.0
13.0	20.0	16.0
133.0	3.0	0.0
9.0	5.0	1.0
49.0	2.0	1.0
1.0	39.0	11.0
146.0	5.0	1.0
9.0	0.0	0.0
1.0	1.0	3.0
58.0	1.0	0.0
6.0	0.0	1.0
0.0	6.0	3.0
20.0	2.0	0.0
4.0	1.0	0.0
24.0	3.0	0.0
76.0	1.0	0.0
0.0	24.0	11.0
165.0	2.0	0.0
0.0	5.0	3.0
0.0	9.0	13.0
8.0	0.0	1.0
164.0	2.0	4.0
13.0	0.0	0.0
2.0	13.0	7.0
46.0	12.0	4.0
4.0	9.0	1.0
22.0	0.0	1.0
185.0	0.0	2.0
1.0	8.0	2.0
100.0	0.0	0.0
55.0	1.0	1.0
0.0	26.0	11.0
57.0	1.0	1.0
42.0	2.0	1.0
15.0	2.0	1.0
22.0	2.0	1.0
0.0	8.0	0.0
195.0	0.0	0.0
95.0	2.0	4.0
220.0	1.0	2.0
12.0	4.0	0.0
112.0	0.0	0.0
200.0	66.0	23.0
4.0	12.0	9.0
74.0	0.0	0.0
54.0	0.0	0.0
0.0	15.0	13.0
6.0	72.0	26.0
70.0	17.0	2.0
213.0	2.0	3.0
70.0	2.0	1.0
89.0	5.0	1.0
0.0	25.0	6.0
679.0	2.0	0.0
0.0	2.0	3.0
1.0	8.0	11.0
10.0	1.0	0.0
144.0	1.0	1.0
133.0	1.0	1.0
109.0	3.0	4.0
232.0	3.0	0.0
178.0	1.0	0.0
9.0	2.0	0.0
1.0	17.0	9.0
114.0	4.0	1.0
2.0	2.0	3.0
11.0	4.0	2.0
112.0	0.0	2.0
2.0	19.0	18.0
35.0	3.0	2.0
255.0	0.0	3.0
191.0	1.0	0.0
27.0	0.0	0.0
2.0	22.0	5.0
0.0	2.0	2.0
11.0	3.0	1.0
66.0	3.0	0.0
105.0	1.0	6.0
103.0	3.0	1.0
99.0	0.0	1.0
1.0	1.0	3.0
44.0	23.0	17.0
31.0	2.0	0.0
13.0	0.0	0.0
9.0	26.0	14.0
59.0	2.0	0.0
16.0	4.0	1.0
4.0	25.0	15.0
17.0	0.0	0.0
16.0	12.0	12.0
308.0	2.0	1.0
197.0	0.0	0.0
60.0	18.0	10.0
0.0	26.0	12.0
240.0	2.0	1.0
28.0	31.0	16.0
117.0	14.0	4.0
190.0	3.0	2.0
218.0	1.0	0.0
74.0	3.0	0.0
12.0	29.0	7.0
49.0	1.0	2.0
15.0	0.0	0.0
140.0	1.0	0.0
50.0	3.0	3.0
45.0	7.0	2.0
164.0	3.0	2.0
91.0	3.0	1.0
31.0	7.0	3.0
55.0	1.0	1.0
94.0	2.0	0.0
0.0	2.0	1.0
159.0	44.0	3.0
12.0	3.0	0.0
25.0	1.0	0.0
95.0	26.0	5.0
62.0	4.0	1.0
5.0	5.0	0.0
2.0	45.0	10.0
116.0	2.0	1.0
5.0	2.0	6.0
4.0	10.0	8.0
0.0	7.0	9.0
195.0	0.0	0.0
18.0	11.0	0.0
99.0	1.0	2.0
41.0	0.0	0.0
14.0	25.0	9.0
18.0	32.0	9.0
0.0	4.0	7.0
1.0	15.0	4.0
0.0	4.0	1.0
2.0	8.0	0.0
5.0	12.0	0.0
43.0	0.0	0.0
17.0	1.0	1.0
30.0	1.0	1.0
175.0	1.0	0.0
49.0	0.0	0.0
14.0	6.0	4.0
0.0	20.0	16.0
1.0	12.0	4.0
427.0	0.0	0.0
3.0	18.0	2.0
104.0	2.0	1.0
78.0	4.0	0.0
40.0	2.0	4.0
3.0	2.0	2.0
52.0	0.0	0.0
5.0	4.0	2.0
122.0	1.0	0.0
11.0	6.0	2.0
255.0	7.0	8.0
0.0	27.0	28.0
218.0	6.0	1.0
0.0	6.0	6.0
