Fabp7	Sox11	Cd24a
0.0	4.0	5.0
4.0	3.0	1.0
0.0	3.0	9.0
0.0	8.0	5.0
0.0	8.0	6.0
7.0	23.0	37.0
0.0	1.0	20.0
0.0	2.0	5.0
0.0	7.0	13.0
0.0	1.0	1.0
0.0	10.0	6.0
3.0	33.0	30.0
0.0	5.0	5.0
0.0	6.0	10.0
0.0	6.0	7.0
2.0	2.0	8.0
3.0	28.0	19.0
1.0	10.0	13.0
0.0	5.0	3.0
265.0	5.0	8.0
1.0	1.0	6.0
0.0	18.0	13.0
1.0	2.0	8.0
0.0	6.0	1.0
0.0	9.0	10.0
0.0	4.0	6.0
0.0	7.0	10.0
0.0	10.0	7.0
0.0	17.0	5.0
0.0	11.0	6.0
1.0	12.0	9.0
0.0	7.0	5.0
0.0	1.0	6.0
0.0	5.0	4.0
0.0	1.0	7.0
0.0	1.0	6.0
0.0	3.0	7.0
0.0	8.0	2.0
0.0	26.0	10.0
0.0	6.0	6.0
1.0	22.0	14.0
1.0	10.0	9.0
0.0	24.0	13.0
0.0	2.0	5.0
1.0	2.0	5.0
4.0	11.0	3.0
0.0	1.0	10.0
0.0	6.0	10.0
0.0	3.0	6.0
0.0	4.0	8.0
1.0	7.0	4.0
0.0	5.0	2.0
0.0	11.0	10.0
0.0	11.0	10.0
1.0	15.0	3.0
1.0	5.0	4.0
1.0	2.0	5.0
0.0	11.0	2.0
0.0	7.0	5.0
0.0	10.0	3.0
0.0	9.0	5.0
0.0	9.0	18.0
1.0	7.0	4.0
0.0	6.0	8.0
0.0	3.0	4.0
0.0	2.0	1.0
2.0	14.0	5.0
0.0	4.0	2.0
0.0	6.0	6.0
0.0	4.0	10.0
0.0	4.0	8.0
0.0	2.0	1.0
0.0	11.0	7.0
0.0	5.0	5.0
0.0	9.0	7.0
1.0	10.0	24.0
0.0	1.0	5.0
2.0	8.0	14.0
0.0	5.0	10.0
0.0	14.0	11.0
0.0	5.0	8.0
0.0	6.0	8.0
0.0	13.0	5.0
0.0	3.0	8.0
2.0	7.0	6.0
1.0	8.0	17.0
1.0	7.0	5.0
3.0	31.0	7.0
0.0	10.0	9.0
0.0	5.0	3.0
0.0	21.0	7.0
1.0	6.0	5.0
0.0	0.0	4.0
0.0	12.0	8.0
1.0	9.0	9.0
3.0	40.0	32.0
0.0	12.0	3.0
18.0	3.0	1.0
1.0	20.0	3.0
0.0	13.0	8.0
0.0	8.0	7.0
0.0	7.0	7.0
3.0	10.0	4.0
0.0	19.0	5.0
0.0	21.0	18.0
0.0	4.0	5.0
0.0	10.0	4.0
1.0	5.0	2.0
0.0	27.0	12.0
0.0	7.0	3.0
3.0	12.0	30.0
0.0	7.0	3.0
31.0	7.0	12.0
0.0	12.0	10.0
0.0	13.0	7.0
0.0	36.0	19.0
1.0	2.0	4.0
0.0	4.0	11.0
0.0	4.0	3.0
1.0	14.0	10.0
0.0	27.0	8.0
0.0	11.0	3.0
0.0	7.0	5.0
0.0	15.0	16.0
1.0	4.0	1.0
1.0	4.0	4.0
2.0	5.0	5.0
0.0	21.0	12.0
0.0	7.0	0.0
0.0	14.0	15.0
2.0	13.0	9.0
1.0	8.0	4.0
0.0	16.0	8.0
0.0	4.0	7.0
0.0	28.0	19.0
0.0	1.0	3.0
0.0	2.0	11.0
0.0	5.0	10.0
9.0	12.0	8.0
0.0	9.0	7.0
0.0	6.0	12.0
1.0	3.0	7.0
1.0	30.0	9.0
0.0	9.0	0.0
45.0	9.0	11.0
6.0	13.0	7.0
0.0	0.0	9.0
1.0	4.0	13.0
0.0	0.0	3.0
1.0	2.0	9.0
0.0	5.0	2.0
0.0	6.0	1.0
0.0	2.0	3.0
3.0	5.0	25.0
0.0	4.0	6.0
5.0	15.0	24.0
0.0	4.0	3.0
0.0	2.0	9.0
0.0	6.0	4.0
4.0	39.0	14.0
0.0	6.0	3.0
2.0	10.0	7.0
0.0	8.0	9.0
0.0	9.0	3.0
0.0	4.0	5.0
1.0	6.0	2.0
1.0	30.0	32.0
0.0	12.0	14.0
1.0	1.0	3.0
1.0	10.0	5.0
0.0	12.0	9.0
0.0	2.0	3.0
0.0	21.0	2.0
0.0	9.0	9.0
0.0	2.0	7.0
0.0	4.0	6.0
0.0	14.0	12.0
0.0	6.0	14.0
0.0	2.0	7.0
0.0	19.0	7.0
1.0	1.0	4.0
0.0	10.0	3.0
1.0	54.0	23.0
1.0	9.0	9.0
3.0	16.0	5.0
0.0	3.0	8.0
0.0	2.0	5.0
6.0	18.0	22.0
0.0	4.0	2.0
0.0	3.0	2.0
1.0	1.0	3.0
0.0	2.0	16.0
1.0	17.0	8.0
0.0	3.0	1.0
0.0	17.0	4.0
0.0	8.0	26.0
0.0	4.0	4.0
1.0	18.0	26.0
0.0	17.0	10.0
0.0	11.0	13.0
0.0	8.0	6.0
0.0	12.0	10.0
0.0	8.0	10.0
0.0	3.0	2.0
0.0	6.0	9.0
4.0	6.0	1.0
0.0	11.0	8.0
0.0	5.0	6.0
0.0	12.0	2.0
0.0	4.0	5.0
0.0	7.0	2.0
0.0	3.0	8.0
1.0	1.0	5.0
4.0	6.0	3.0
0.0	0.0	6.0
0.0	40.0	14.0
0.0	42.0	39.0
1.0	7.0	2.0
1.0	5.0	7.0
1.0	6.0	8.0
3.0	12.0	12.0
0.0	5.0	6.0
0.0	26.0	22.0
0.0	7.0	4.0
0.0	6.0	3.0
0.0	12.0	2.0
4.0	26.0	37.0
0.0	29.0	22.0
0.0	14.0	18.0
0.0	23.0	10.0
0.0	3.0	1.0
0.0	15.0	13.0
0.0	23.0	11.0
1.0	19.0	6.0
0.0	4.0	9.0
0.0	5.0	4.0
1.0	6.0	4.0
2.0	20.0	12.0
3.0	8.0	7.0
1.0	6.0	10.0
0.0	4.0	0.0
0.0	1.0	7.0
2.0	36.0	27.0
2.0	17.0	5.0
1.0	3.0	2.0
1.0	7.0	14.0
1.0	4.0	5.0
1.0	13.0	7.0
0.0	7.0	6.0
0.0	4.0	10.0
1.0	3.0	2.0
8.0	24.0	30.0
0.0	5.0	1.0
0.0	14.0	6.0
0.0	10.0	4.0
0.0	10.0	5.0
0.0	23.0	15.0
0.0	1.0	2.0
0.0	3.0	3.0
1.0	19.0	10.0
0.0	2.0	6.0
0.0	20.0	39.0
0.0	2.0	1.0
1.0	9.0	15.0
1.0	5.0	7.0
3.0	36.0	36.0
0.0	0.0	15.0
0.0	10.0	4.0
1.0	3.0	10.0
0.0	0.0	3.0
0.0	5.0	1.0
0.0	5.0	9.0
0.0	6.0	5.0
0.0	3.0	5.0
0.0	1.0	9.0
0.0	14.0	2.0
1.0	52.0	25.0
1.0	11.0	5.0
1.0	10.0	2.0
1.0	17.0	4.0
0.0	2.0	6.0
1.0	21.0	9.0
1.0	14.0	7.0
2.0	30.0	7.0
0.0	2.0	1.0
0.0	6.0	6.0
0.0	5.0	8.0
0.0	4.0	4.0
0.0	1.0	10.0
1.0	5.0	9.0
0.0	2.0	3.0
0.0	27.0	33.0
0.0	4.0	6.0
0.0	4.0	8.0
0.0	9.0	5.0
0.0	25.0	23.0
0.0	4.0	15.0
0.0	4.0	3.0
0.0	5.0	6.0
1.0	4.0	9.0
0.0	1.0	3.0
4.0	10.0	13.0
1.0	8.0	5.0
1.0	6.0	5.0
2.0	7.0	7.0
0.0	8.0	6.0
8.0	8.0	9.0
3.0	4.0	8.0
1.0	2.0	7.0
1.0	35.0	14.0
0.0	4.0	10.0
3.0	45.0	27.0
0.0	2.0	4.0
0.0	7.0	5.0
1.0	16.0	10.0
0.0	1.0	7.0
3.0	6.0	3.0
1.0	7.0	8.0
0.0	3.0	5.0
0.0	11.0	7.0
4.0	19.0	3.0
0.0	12.0	8.0
1.0	15.0	12.0
0.0	37.0	26.0
1.0	12.0	6.0
1.0	4.0	9.0
0.0	19.0	1.0
0.0	5.0	8.0
0.0	12.0	8.0
0.0	10.0	13.0
0.0	7.0	4.0
0.0	5.0	6.0
0.0	3.0	3.0
1.0	3.0	5.0
0.0	3.0	10.0
0.0	4.0	3.0
0.0	17.0	13.0
0.0	20.0	8.0
5.0	31.0	17.0
1.0	3.0	3.0
0.0	8.0	3.0
0.0	38.0	23.0
1.0	10.0	2.0
0.0	5.0	7.0
0.0	9.0	2.0
1.0	18.0	21.0
0.0	12.0	7.0
0.0	3.0	5.0
1.0	7.0	8.0
0.0	12.0	11.0
1.0	1.0	5.0
1.0	8.0	4.0
0.0	13.0	7.0
0.0	10.0	8.0
0.0	7.0	3.0
0.0	4.0	4.0
0.0	4.0	3.0
2.0	28.0	18.0
0.0	3.0	1.0
0.0	4.0	3.0
5.0	32.0	16.0
0.0	18.0	7.0
0.0	18.0	13.0
3.0	21.0	18.0
0.0	6.0	3.0
1.0	6.0	11.0
0.0	1.0	1.0
0.0	5.0	14.0
2.0	10.0	7.0
0.0	6.0	14.0
10.0	3.0	11.0
71.0	12.0	23.0
0.0	6.0	5.0
0.0	5.0	6.0
0.0	20.0	13.0
1.0	7.0	8.0
0.0	2.0	6.0
1.0	3.0	9.0
1.0	5.0	5.0
1.0	4.0	11.0
0.0	40.0	49.0
11.0	10.0	7.0
0.0	3.0	4.0
2.0	12.0	9.0
5.0	29.0	19.0
1.0	5.0	13.0
7.0	1.0	0.0
0.0	13.0	3.0
0.0	6.0	2.0
1.0	23.0	6.0
0.0	28.0	16.0
2.0	6.0	13.0
5.0	22.0	9.0
1.0	5.0	6.0
0.0	9.0	2.0
4.0	44.0	23.0
0.0	8.0	1.0
0.0	10.0	8.0
0.0	0.0	2.0
0.0	25.0	26.0
1.0	40.0	31.0
0.0	4.0	2.0
1.0	23.0	25.0
0.0	4.0	0.0
1.0	9.0	13.0
1.0	32.0	12.0
0.0	6.0	4.0
0.0	8.0	9.0
0.0	3.0	6.0
2.0	8.0	6.0
1.0	19.0	20.0
0.0	32.0	6.0
0.0	15.0	5.0
4.0	5.0	6.0
0.0	2.0	5.0
0.0	5.0	3.0
0.0	2.0	3.0
1.0	3.0	7.0
0.0	15.0	20.0
2.0	8.0	8.0
1.0	6.0	5.0
2.0	10.0	6.0
1.0	12.0	9.0
1.0	24.0	27.0
2.0	14.0	8.0
0.0	7.0	9.0
1.0	9.0	6.0
2.0	0.0	9.0
0.0	6.0	8.0
1.0	7.0	2.0
2.0	4.0	4.0
0.0	3.0	1.0
1.0	18.0	20.0
0.0	4.0	6.0
1.0	22.0	14.0
0.0	9.0	9.0
0.0	3.0	1.0
0.0	5.0	14.0
3.0	13.0	15.0
1.0	1.0	4.0
1.0	3.0	0.0
1.0	2.0	6.0
0.0	1.0	5.0
2.0	36.0	11.0
1.0	10.0	5.0
0.0	6.0	2.0
0.0	3.0	3.0
0.0	21.0	3.0
1.0	7.0	7.0
0.0	12.0	6.0
0.0	4.0	2.0
1.0	33.0	9.0
0.0	5.0	8.0
0.0	9.0	5.0
0.0	3.0	6.0
0.0	4.0	7.0
2.0	23.0	13.0
3.0	23.0	9.0
0.0	16.0	12.0
0.0	3.0	4.0
2.0	6.0	3.0
1.0	1.0	9.0
0.0	6.0	8.0
6.0	21.0	19.0
0.0	8.0	13.0
2.0	1.0	15.0
6.0	3.0	4.0
1.0	0.0	8.0
0.0	40.0	25.0
0.0	4.0	6.0
0.0	23.0	20.0
1.0	1.0	3.0
0.0	2.0	11.0
0.0	4.0	10.0
0.0	4.0	8.0
0.0	8.0	4.0
0.0	7.0	5.0
0.0	2.0	1.0
0.0	13.0	19.0
0.0	7.0	10.0
0.0	3.0	4.0
0.0	1.0	7.0
2.0	12.0	9.0
0.0	5.0	2.0
1.0	6.0	5.0
3.0	48.0	16.0
7.0	3.0	0.0
0.0	6.0	7.0
0.0	3.0	4.0
0.0	30.0	25.0
1.0	13.0	1.0
1.0	28.0	9.0
0.0	4.0	3.0
0.0	17.0	29.0
0.0	4.0	8.0
1.0	5.0	7.0
1.0	4.0	8.0
0.0	1.0	2.0
0.0	8.0	10.0
6.0	30.0	17.0
0.0	12.0	7.0
1.0	0.0	4.0
1.0	15.0	4.0
1.0	7.0	6.0
0.0	1.0	4.0
3.0	26.0	15.0
0.0	28.0	27.0
0.0	10.0	7.0
0.0	7.0	2.0
1.0	1.0	2.0
0.0	6.0	3.0
0.0	9.0	2.0
7.0	16.0	3.0
2.0	22.0	15.0
1.0	5.0	12.0
7.0	42.0	32.0
1.0	5.0	3.0
0.0	3.0	2.0
0.0	15.0	6.0
0.0	5.0	5.0
0.0	2.0	2.0
186.0	22.0	9.0
2.0	15.0	22.0
0.0	4.0	2.0
0.0	3.0	4.0
1.0	10.0	2.0
0.0	8.0	8.0
0.0	3.0	9.0
1.0	24.0	11.0
1.0	6.0	6.0
3.0	43.0	13.0
1.0	11.0	6.0
0.0	7.0	3.0
1.0	6.0	5.0
0.0	2.0	4.0
2.0	18.0	8.0
0.0	6.0	3.0
0.0	14.0	13.0
4.0	13.0	18.0
0.0	39.0	34.0
0.0	6.0	7.0
0.0	9.0	13.0
0.0	6.0	7.0
7.0	26.0	15.0
1.0	10.0	4.0
0.0	9.0	2.0
0.0	8.0	3.0
0.0	5.0	5.0
1.0	4.0	2.0
0.0	2.0	5.0
1.0	7.0	7.0
0.0	8.0	5.0
1.0	5.0	2.0
0.0	9.0	18.0
0.0	7.0	13.0
0.0	11.0	6.0
0.0	17.0	8.0
1.0	9.0	1.0
0.0	28.0	32.0
2.0	3.0	3.0
0.0	2.0	10.0
2.0	42.0	32.0
0.0	4.0	4.0
4.0	3.0	7.0
0.0	2.0	2.0
0.0	3.0	3.0
0.0	4.0	3.0
0.0	8.0	8.0
1.0	6.0	2.0
5.0	23.0	10.0
1.0	21.0	9.0
0.0	12.0	5.0
0.0	3.0	3.0
1.0	5.0	3.0
0.0	8.0	2.0
0.0	11.0	5.0
1.0	14.0	9.0
0.0	3.0	9.0
0.0	6.0	4.0
1.0	15.0	7.0
0.0	18.0	6.0
0.0	14.0	2.0
0.0	2.0	3.0
0.0	6.0	9.0
0.0	7.0	9.0
0.0	2.0	4.0
0.0	8.0	9.0
0.0	2.0	17.0
0.0	3.0	9.0
0.0	7.0	4.0
1.0	6.0	2.0
0.0	2.0	5.0
0.0	17.0	5.0
0.0	2.0	2.0
0.0	8.0	3.0
0.0	4.0	6.0
2.0	6.0	9.0
2.0	3.0	6.0
0.0	8.0	6.0
1.0	2.0	12.0
0.0	9.0	6.0
2.0	5.0	4.0
0.0	7.0	6.0
104.0	11.0	6.0
1.0	3.0	7.0
0.0	14.0	10.0
0.0	4.0	2.0
0.0	9.0	2.0
0.0	4.0	7.0
1.0	3.0	2.0
0.0	3.0	1.0
1.0	7.0	3.0
0.0	9.0	2.0
0.0	4.0	11.0
0.0	10.0	1.0
1.0	24.0	10.0
3.0	8.0	7.0
3.0	23.0	27.0
3.0	26.0	15.0
5.0	11.0	6.0
0.0	17.0	12.0
1.0	9.0	16.0
358.0	28.0	29.0
0.0	5.0	7.0
0.0	2.0	1.0
0.0	1.0	13.0
0.0	7.0	6.0
0.0	12.0	11.0
0.0	1.0	8.0
0.0	4.0	7.0
0.0	4.0	2.0
2.0	16.0	14.0
0.0	10.0	5.0
0.0	7.0	2.0
0.0	5.0	4.0
0.0	7.0	7.0
0.0	12.0	15.0
1.0	8.0	4.0
1.0	16.0	2.0
46.0	10.0	11.0
0.0	11.0	13.0
0.0	3.0	5.0
1.0	5.0	5.0
1.0	4.0	8.0
0.0	5.0	3.0
0.0	1.0	3.0
0.0	1.0	4.0
2.0	9.0	3.0
0.0	8.0	3.0
0.0	7.0	3.0
0.0	9.0	23.0
0.0	5.0	5.0
2.0	82.0	54.0
0.0	9.0	11.0
0.0	1.0	3.0
1.0	4.0	1.0
1.0	5.0	2.0
1.0	8.0	9.0
0.0	1.0	8.0
1.0	22.0	20.0
1.0	16.0	9.0
1.0	8.0	3.0
0.0	7.0	7.0
1.0	2.0	10.0
0.0	4.0	2.0
1.0	19.0	9.0
3.0	19.0	11.0
0.0	14.0	4.0
0.0	25.0	15.0
0.0	19.0	21.0
4.0	26.0	15.0
1.0	7.0	3.0
2.0	19.0	15.0
0.0	9.0	8.0
0.0	5.0	6.0
3.0	14.0	5.0
1.0	31.0	10.0
0.0	2.0	6.0
0.0	8.0	15.0
1.0	24.0	15.0
0.0	11.0	4.0
1.0	9.0	2.0
1.0	20.0	21.0
44.0	11.0	5.0
0.0	8.0	5.0
0.0	30.0	5.0
0.0	3.0	3.0
35.0	10.0	8.0
3.0	13.0	8.0
0.0	1.0	10.0
0.0	12.0	16.0
2.0	15.0	28.0
5.0	1.0	0.0
0.0	7.0	1.0
1.0	2.0	1.0
0.0	4.0	3.0
0.0	16.0	12.0
0.0	10.0	6.0
1.0	4.0	2.0
0.0	8.0	4.0
8.0	29.0	25.0
1.0	20.0	4.0
0.0	7.0	7.0
3.0	2.0	4.0
0.0	2.0	8.0
2.0	18.0	19.0
0.0	13.0	7.0
0.0	15.0	5.0
5.0	9.0	2.0
0.0	1.0	4.0
3.0	49.0	24.0
0.0	3.0	7.0
2.0	6.0	2.0
1.0	5.0	4.0
1.0	2.0	4.0
0.0	11.0	7.0
1.0	13.0	8.0
3.0	8.0	27.0
0.0	5.0	9.0
0.0	1.0	0.0
0.0	6.0	9.0
1.0	6.0	3.0
0.0	6.0	0.0
0.0	16.0	6.0
0.0	4.0	4.0
0.0	9.0	3.0
0.0	6.0	4.0
2.0	3.0	7.0
0.0	1.0	3.0
0.0	6.0	4.0
0.0	10.0	6.0
0.0	6.0	2.0
2.0	31.0	6.0
1.0	13.0	11.0
0.0	16.0	6.0
3.0	7.0	3.0
0.0	7.0	4.0
0.0	9.0	1.0
0.0	11.0	9.0
2.0	14.0	3.0
1.0	11.0	6.0
1.0	0.0	9.0
5.0	17.0	4.0
8.0	7.0	5.0
0.0	1.0	2.0
0.0	14.0	5.0
0.0	11.0	5.0
0.0	6.0	12.0
0.0	12.0	3.0
1.0	5.0	3.0
0.0	18.0	5.0
0.0	12.0	8.0
0.0	42.0	34.0
1.0	12.0	5.0
0.0	3.0	6.0
0.0	9.0	7.0
0.0	8.0	6.0
0.0	5.0	2.0
0.0	4.0	4.0
1.0	8.0	9.0
207.0	6.0	5.0
0.0	11.0	6.0
0.0	29.0	7.0
1.0	20.0	7.0
1.0	12.0	11.0
1.0	3.0	3.0
0.0	6.0	5.0
0.0	15.0	5.0
0.0	5.0	5.0
0.0	3.0	6.0
0.0	0.0	0.0
1.0	15.0	20.0
1.0	21.0	29.0
0.0	24.0	9.0
0.0	19.0	12.0
0.0	5.0	0.0
2.0	22.0	17.0
0.0	19.0	19.0
0.0	7.0	1.0
0.0	10.0	4.0
1.0	1.0	2.0
0.0	2.0	4.0
0.0	5.0	3.0
0.0	6.0	4.0
0.0	8.0	10.0
0.0	21.0	14.0
0.0	16.0	5.0
0.0	6.0	18.0
2.0	24.0	24.0
0.0	7.0	21.0
0.0	5.0	4.0
0.0	4.0	2.0
0.0	1.0	10.0
0.0	4.0	3.0
0.0	3.0	10.0
28.0	6.0	5.0
0.0	20.0	10.0
0.0	3.0	1.0
0.0	1.0	6.0
2.0	22.0	21.0
0.0	2.0	9.0
0.0	6.0	6.0
0.0	8.0	9.0
0.0	2.0	10.0
5.0	12.0	7.0
0.0	9.0	10.0
0.0	4.0	3.0
0.0	6.0	7.0
0.0	3.0	3.0
4.0	32.0	18.0
0.0	18.0	12.0
0.0	14.0	2.0
0.0	7.0	4.0
0.0	1.0	3.0
1.0	1.0	5.0
0.0	15.0	7.0
1.0	4.0	5.0
0.0	5.0	8.0
0.0	16.0	19.0
0.0	19.0	25.0
0.0	40.0	27.0
1.0	5.0	4.0
0.0	8.0	6.0
0.0	11.0	5.0
0.0	7.0	12.0
0.0	2.0	0.0
0.0	5.0	1.0
0.0	3.0	3.0
1.0	10.0	10.0
0.0	24.0	19.0
2.0	1.0	2.0
0.0	6.0	5.0
0.0	6.0	9.0
1.0	13.0	15.0
0.0	11.0	7.0
0.0	6.0	7.0
0.0	7.0	9.0
2.0	3.0	8.0
1.0	7.0	4.0
1.0	7.0	11.0
0.0	9.0	12.0
1.0	30.0	11.0
1.0	5.0	7.0
0.0	7.0	4.0
0.0	16.0	4.0
7.0	15.0	21.0
1.0	11.0	2.0
1.0	3.0	3.0
0.0	12.0	3.0
0.0	8.0	8.0
1.0	9.0	21.0
0.0	9.0	10.0
0.0	4.0	10.0
1.0	9.0	5.0
1.0	14.0	8.0
0.0	17.0	4.0
1.0	13.0	16.0
0.0	9.0	6.0
0.0	7.0	5.0
0.0	1.0	2.0
0.0	11.0	3.0
1.0	19.0	11.0
0.0	13.0	1.0
0.0	9.0	5.0
0.0	8.0	4.0
0.0	1.0	2.0
0.0	9.0	6.0
0.0	3.0	9.0
0.0	3.0	7.0
1.0	6.0	7.0
0.0	3.0	6.0
0.0	7.0	8.0
0.0	4.0	1.0
0.0	0.0	3.0
0.0	11.0	22.0
1.0	13.0	8.0
0.0	32.0	17.0
0.0	2.0	4.0
0.0	14.0	7.0
0.0	9.0	6.0
0.0	6.0	10.0
0.0	10.0	7.0
0.0	16.0	4.0
1.0	3.0	2.0
4.0	10.0	20.0
2.0	6.0	5.0
0.0	6.0	10.0
0.0	0.0	1.0
0.0	5.0	3.0
0.0	0.0	5.0
0.0	13.0	4.0
2.0	25.0	14.0
0.0	18.0	9.0
0.0	4.0	7.0
0.0	21.0	14.0
0.0	3.0	5.0
0.0	6.0	4.0
0.0	2.0	10.0
0.0	2.0	7.0
2.0	10.0	6.0
0.0	4.0	6.0
2.0	28.0	8.0
0.0	8.0	8.0
1.0	42.0	32.0
1.0	4.0	16.0
0.0	2.0	0.0
0.0	6.0	5.0
0.0	10.0	9.0
0.0	3.0	4.0
3.0	5.0	6.0
0.0	6.0	5.0
1.0	6.0	3.0
0.0	3.0	4.0
0.0	5.0	8.0
0.0	6.0	4.0
21.0	0.0	0.0
0.0	8.0	16.0
1.0	5.0	4.0
0.0	14.0	14.0
1.0	13.0	17.0
0.0	7.0	5.0
0.0	8.0	9.0
0.0	18.0	7.0
0.0	8.0	4.0
0.0	10.0	9.0
3.0	11.0	16.0
0.0	1.0	6.0
0.0	18.0	9.0
3.0	9.0	4.0
0.0	7.0	2.0
1.0	7.0	6.0
0.0	5.0	1.0
1.0	5.0	4.0
0.0	2.0	5.0
1.0	6.0	9.0
116.0	8.0	7.0
1.0	36.0	15.0
4.0	5.0	5.0
0.0	1.0	6.0
2.0	28.0	13.0
0.0	7.0	2.0
2.0	123.0	44.0
0.0	0.0	4.0
0.0	4.0	5.0
0.0	7.0	4.0
0.0	6.0	3.0
0.0	4.0	17.0
0.0	9.0	8.0
0.0	6.0	2.0
1.0	9.0	3.0
1.0	11.0	4.0
6.0	23.0	3.0
0.0	20.0	7.0
0.0	4.0	4.0
1.0	15.0	17.0
0.0	4.0	3.0
1.0	11.0	8.0
14.0	32.0	35.0
2.0	16.0	12.0
1.0	15.0	7.0
1.0	3.0	3.0
2.0	15.0	11.0
1.0	36.0	39.0
1.0	3.0	4.0
5.0	29.0	12.0
0.0	6.0	9.0
0.0	5.0	6.0
0.0	7.0	23.0
4.0	8.0	3.0
0.0	3.0	8.0
1.0	1.0	5.0
0.0	2.0	2.0
0.0	0.0	1.0
3.0	7.0	9.0
0.0	6.0	13.0
0.0	12.0	6.0
1.0	5.0	5.0
9.0	61.0	26.0
0.0	9.0	6.0
0.0	3.0	4.0
231.0	1.0	3.0
0.0	12.0	5.0
0.0	16.0	11.0
0.0	8.0	2.0
0.0	7.0	5.0
0.0	4.0	4.0
1.0	15.0	4.0
0.0	14.0	3.0
0.0	23.0	17.0
0.0	7.0	4.0
0.0	17.0	10.0
0.0	5.0	9.0
0.0	9.0	9.0
59.0	14.0	11.0
1.0	11.0	17.0
0.0	3.0	13.0
1.0	9.0	2.0
0.0	20.0	8.0
0.0	4.0	4.0
0.0	9.0	11.0
1.0	3.0	1.0
0.0	11.0	4.0
0.0	5.0	7.0
0.0	19.0	5.0
0.0	8.0	2.0
0.0	0.0	3.0
1.0	5.0	6.0
0.0	10.0	7.0
0.0	15.0	2.0
0.0	12.0	12.0
2.0	9.0	9.0
0.0	8.0	2.0
1.0	2.0	3.0
0.0	4.0	5.0
0.0	3.0	3.0
2.0	16.0	18.0
0.0	29.0	5.0
2.0	10.0	13.0
10.0	1.0	3.0
0.0	2.0	4.0
0.0	6.0	9.0
0.0	7.0	5.0
0.0	8.0	9.0
0.0	6.0	4.0
2.0	28.0	22.0
0.0	8.0	9.0
2.0	8.0	4.0
1.0	28.0	23.0
0.0	18.0	27.0
0.0	5.0	4.0
0.0	0.0	2.0
0.0	3.0	5.0
0.0	7.0	3.0
1.0	52.0	31.0
1.0	2.0	5.0
1.0	3.0	4.0
0.0	4.0	4.0
1.0	7.0	6.0
0.0	2.0	3.0
7.0	8.0	5.0
3.0	13.0	1.0
0.0	3.0	7.0
1.0	12.0	16.0
0.0	22.0	25.0
0.0	4.0	8.0
0.0	5.0	8.0
1.0	9.0	7.0
0.0	27.0	9.0
0.0	2.0	4.0
0.0	9.0	5.0
5.0	15.0	12.0
0.0	13.0	8.0
0.0	3.0	6.0
0.0	2.0	8.0
1.0	6.0	14.0
4.0	8.0	6.0
0.0	9.0	3.0
0.0	4.0	3.0
1.0	9.0	11.0
4.0	5.0	4.0
0.0	37.0	40.0
47.0	22.0	12.0
0.0	7.0	6.0
7.0	34.0	14.0
1.0	7.0	0.0
0.0	2.0	3.0
0.0	0.0	14.0
0.0	5.0	3.0
1.0	2.0	3.0
1.0	42.0	26.0
0.0	9.0	9.0
0.0	2.0	3.0
0.0	2.0	1.0
1.0	4.0	3.0
0.0	5.0	3.0
7.0	8.0	1.0
0.0	9.0	4.0
0.0	8.0	6.0
0.0	4.0	10.0
0.0	7.0	4.0
0.0	8.0	1.0
0.0	37.0	29.0
2.0	13.0	13.0
0.0	8.0	6.0
0.0	1.0	3.0
0.0	4.0	8.0
1.0	11.0	14.0
0.0	8.0	1.0
42.0	5.0	10.0
0.0	6.0	2.0
0.0	8.0	15.0
0.0	7.0	9.0
0.0	16.0	14.0
0.0	3.0	2.0
1.0	7.0	4.0
1.0	8.0	8.0
8.0	38.0	27.0
1.0	7.0	3.0
0.0	20.0	11.0
0.0	4.0	4.0
0.0	12.0	14.0
1.0	1.0	3.0
4.0	20.0	20.0
0.0	6.0	6.0
0.0	8.0	2.0
0.0	8.0	3.0
1.0	6.0	0.0
0.0	2.0	5.0
0.0	13.0	10.0
0.0	4.0	8.0
2.0	11.0	6.0
0.0	5.0	9.0
0.0	21.0	7.0
0.0	6.0	18.0
0.0	12.0	6.0
0.0	13.0	4.0
0.0	6.0	1.0
0.0	9.0	12.0
2.0	8.0	16.0
0.0	4.0	7.0
0.0	11.0	0.0
0.0	7.0	4.0
0.0	5.0	6.0
2.0	0.0	4.0
0.0	7.0	0.0
1.0	2.0	5.0
10.0	25.0	14.0
0.0	6.0	5.0
4.0	25.0	8.0
0.0	4.0	8.0
0.0	5.0	9.0
5.0	16.0	15.0
0.0	14.0	6.0
0.0	3.0	6.0
4.0	13.0	16.0
0.0	4.0	3.0
0.0	3.0	2.0
0.0	3.0	4.0
1.0	29.0	12.0
0.0	5.0	4.0
0.0	7.0	2.0
2.0	12.0	2.0
1.0	4.0	8.0
1.0	33.0	14.0
0.0	3.0	2.0
5.0	15.0	5.0
0.0	9.0	8.0
0.0	8.0	11.0
0.0	12.0	11.0
1.0	12.0	7.0
2.0	22.0	3.0
1.0	3.0	8.0
1.0	6.0	4.0
0.0	24.0	3.0
91.0	12.0	5.0
2.0	14.0	15.0
0.0	10.0	7.0
0.0	4.0	12.0
0.0	10.0	5.0
0.0	9.0	10.0
1.0	8.0	9.0
0.0	3.0	14.0
1.0	5.0	3.0
1.0	7.0	5.0
0.0	6.0	13.0
